job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,salario_promedio_usd,rango_salarial
AI Researcher,Startup,Finance,Germany,Hamburg,Hybrid,Senior,5.0,148832,174209,Full-time,2021-01-01,Small,161520.5,Top
MLOps Engineer,Research Lab,Finance,Australia,Remote,Remote,Senior,5.0,153068,174188,Full-time,2021-01-01,Small,163628.0,Top
Data Analyst,Startup,Retail,USA,San Francisco,Onsite,Senior,5.0,143167,174186,Full-time,2021-01-01,Small,158676.5,Top
MLOps Engineer,Research Lab,Retail,Australia,Remote,Remote,Senior,5.0,140351,174184,Full-time,2021-01-01,Medium,157267.5,Top
Data Scientist,Startup,Tech,USA,Seattle,Hybrid,Senior,5.0,147663,174179,Full-time,2021-01-01,Large,160921.0,Top
Applied Scientist,MNC,Retail,Australia,Remote,Remote,Senior,5.0,151136,174174,Full-time,2021-01-01,Large,162655.0,Top
MLOps Engineer,Research Lab,Tech,Germany,Remote,Remote,Senior,5.0,146308,174119,Full-time,2021-01-01,Large,160213.5,Top
Applied Scientist,Research Lab,Education,UK,Birmingham,Hybrid,Senior,5.0,142727,174095,Full-time,2021-01-01,Small,158411.0,Top
AI Researcher,Startup,Finance,UK,Remote,Remote,Senior,5.0,145987,174093,Full-time,2021-01-01,Large,160040.0,Top
Machine Learning Engineer,Research Lab,Healthcare,Australia,Brisbane,Onsite,Senior,5.0,154427,174086,Full-time,2021-01-01,Large,164256.5,Top
AI Researcher,MNC,Healthcare,India,Delhi,Hybrid,Senior,5.0,147983,174085,Full-time,2021-01-01,Medium,161034.0,Top
MLOps Engineer,Startup,Healthcare,Germany,Frankfurt,Hybrid,Senior,5.0,145969,174079,Full-time,2021-01-01,Large,160024.0,Top
Applied Scientist,Research Lab,Retail,Canada,Vancouver,Hybrid,Senior,5.0,153295,174078,Full-time,2021-01-01,Medium,163686.5,Top
Data Analyst,Startup,Tech,Canada,Toronto,Hybrid,Senior,5.0,140658,174068,Full-time,2021-01-01,Large,157363.0,Top
Applied Scientist,MNC,Retail,Canada,Toronto,Hybrid,Senior,5.0,150355,174060,Full-time,2021-01-01,Small,162207.5,Top
AI Researcher,Startup,Education,USA,Boston,Hybrid,Senior,5.0,140398,174058,Full-time,2021-01-01,Small,157228.0,Top
Applied Scientist,Research Lab,Tech,Germany,Frankfurt,Hybrid,Senior,5.0,141982,174055,Full-time,2021-01-01,Medium,158018.5,Top
Applied Scientist,Startup,Healthcare,Australia,Brisbane,Hybrid,Senior,5.0,147802,174039,Full-time,2021-01-01,Small,160920.5,Top
Applied Scientist,MNC,Healthcare,Germany,Remote,Remote,Senior,5.0,143534,174031,Full-time,2021-01-01,Small,158782.5,Top
Data Analyst,Research Lab,Retail,Australia,Melbourne,Hybrid,Senior,5.0,153325,174029,Full-time,2021-01-01,Medium,163677.0,Top
AI Researcher,MNC,Tech,Canada,Montreal,Hybrid,Senior,5.0,147865,174027,Full-time,2021-01-01,Large,160946.0,Top
Machine Learning Engineer,Research Lab,Finance,India,Bangalore,Hybrid,Senior,5.0,151502,174020,Full-time,2021-01-01,Medium,162761.0,Top
Machine Learning Engineer,Research Lab,Education,UK,Birmingham,Onsite,Senior,5.0,153362,173999,Full-time,2021-01-01,Large,163680.5,Top
MLOps Engineer,Research Lab,Education,Canada,Montreal,Onsite,Senior,5.0,141282,173980,Full-time,2021-01-01,Large,157631.0,Top
Data Analyst,Research Lab,Finance,Canada,Toronto,Onsite,Senior,5.0,144923,173980,Full-time,2021-01-01,Medium,159451.5,Top
MLOps Engineer,Startup,Finance,USA,San Francisco,Onsite,Senior,5.0,154197,173965,Full-time,2021-01-01,Small,164081.0,Top
Machine Learning Engineer,MNC,Retail,USA,Boston,Hybrid,Senior,5.0,148978,173961,Full-time,2021-01-01,Small,161469.5,Top
Data Scientist,Research Lab,Tech,Germany,Munich,Onsite,Senior,5.0,149766,173945,Full-time,2021-01-01,Large,161855.5,Top
Machine Learning Engineer,Research Lab,Finance,Canada,Montreal,Hybrid,Senior,5.0,143072,173936,Full-time,2021-01-01,Medium,158504.0,Top
AI Researcher,Research Lab,Healthcare,Canada,Toronto,Hybrid,Senior,5.0,143337,173899,Full-time,2021-01-01,Large,158618.0,Top
Data Scientist,Research Lab,Education,USA,Seattle,Onsite,Senior,5.0,154268,173894,Full-time,2021-01-01,Medium,164081.0,Top
Applied Scientist,Research Lab,Tech,Germany,Frankfurt,Onsite,Senior,5.0,146311,173893,Full-time,2021-01-01,Medium,160102.0,Top
AI Researcher,Startup,Finance,Germany,Frankfurt,Onsite,Senior,5.0,149205,173850,Full-time,2021-01-01,Large,161527.5,Top
MLOps Engineer,MNC,Finance,Germany,Hamburg,Hybrid,Senior,5.0,141733,173837,Full-time,2021-01-01,Large,157785.0,Top
Data Analyst,MNC,Retail,USA,Remote,Remote,Senior,5.0,153894,173823,Full-time,2021-01-01,Small,163858.5,Top
Data Scientist,Research Lab,Education,Canada,Montreal,Onsite,Senior,5.0,145510,173820,Full-time,2021-01-01,Large,159665.0,Top
Applied Scientist,Startup,Finance,Canada,Remote,Remote,Senior,5.0,145541,173820,Full-time,2021-01-01,Medium,159680.5,Top
Machine Learning Engineer,MNC,Retail,Australia,Melbourne,Hybrid,Senior,5.0,154836,173793,Full-time,2021-01-01,Large,164314.5,Top
Machine Learning Engineer,Startup,Tech,India,Chennai,Onsite,Senior,5.0,145179,173793,Full-time,2021-01-01,Small,159486.0,Top
AI Researcher,Research Lab,Tech,India,Remote,Remote,Senior,5.0,148972,173792,Full-time,2021-01-01,Medium,161382.0,Top
Data Scientist,Startup,Healthcare,Germany,Munich,Onsite,Senior,5.0,146361,173774,Full-time,2021-01-01,Small,160067.5,Top
MLOps Engineer,Research Lab,Finance,UK,Birmingham,Onsite,Senior,5.0,150285,173767,Full-time,2021-01-01,Large,162026.0,Top
Data Scientist,Startup,Finance,USA,Austin,Onsite,Senior,5.0,153971,173765,Full-time,2021-01-01,Large,163868.0,Top
Applied Scientist,Startup,Retail,USA,San Francisco,Onsite,Senior,5.0,150744,173749,Full-time,2021-01-01,Large,162246.5,Top
Applied Scientist,MNC,Education,India,Chennai,Hybrid,Senior,5.0,141275,173747,Full-time,2021-01-01,Medium,157511.0,Top
Data Analyst,Research Lab,Tech,India,Delhi,Hybrid,Senior,5.0,147034,173742,Full-time,2021-01-01,Large,160388.0,Top
AI Researcher,Research Lab,Tech,Australia,Remote,Remote,Senior,5.0,149986,173739,Full-time,2021-01-01,Medium,161862.5,Top
Data Scientist,Startup,Retail,Canada,Montreal,Hybrid,Senior,5.0,154179,173730,Full-time,2021-01-01,Small,163954.5,Top
Machine Learning Engineer,Research Lab,Retail,Canada,Remote,Remote,Senior,5.0,154015,173728,Full-time,2021-01-01,Medium,163871.5,Top
Applied Scientist,Startup,Finance,India,Remote,Remote,Senior,5.0,154381,173705,Full-time,2021-01-01,Medium,164043.0,Top
Applied Scientist,MNC,Healthcare,India,Bangalore,Hybrid,Senior,5.0,151168,173689,Full-time,2021-01-01,Medium,162428.5,Top
Machine Learning Engineer,MNC,Education,Germany,Remote,Remote,Senior,5.0,142567,173644,Full-time,2021-01-01,Large,158105.5,Top
AI Researcher,Research Lab,Healthcare,UK,Manchester,Onsite,Senior,5.0,148708,173598,Full-time,2021-01-01,Small,161153.0,Top
Applied Scientist,Startup,Education,UK,Manchester,Hybrid,Senior,5.0,142507,173574,Full-time,2021-01-01,Medium,158040.5,Top
Data Scientist,MNC,Finance,Australia,Brisbane,Hybrid,Senior,5.0,149484,173572,Full-time,2021-01-01,Medium,161528.0,Top
MLOps Engineer,Research Lab,Tech,USA,Remote,Remote,Senior,5.0,152663,173543,Full-time,2021-01-01,Medium,163103.0,Top
AI Researcher,Startup,Healthcare,UK,Birmingham,Onsite,Senior,5.0,144772,173533,Full-time,2021-01-01,Large,159152.5,Top
Data Analyst,Research Lab,Tech,Canada,Toronto,Hybrid,Senior,5.0,140122,173519,Full-time,2021-01-01,Large,156820.5,Top
Applied Scientist,Startup,Healthcare,Canada,Remote,Remote,Senior,5.0,151040,173503,Full-time,2021-01-01,Small,162271.5,Top
AI Researcher,Startup,Finance,USA,Austin,Onsite,Senior,5.0,152893,173500,Full-time,2021-01-01,Small,163196.5,Top
Data Scientist,Startup,Tech,Germany,Remote,Remote,Senior,5.0,154562,173498,Full-time,2021-01-01,Large,164030.0,Top
MLOps Engineer,Startup,Finance,UK,Remote,Remote,Senior,5.0,149497,173497,Full-time,2021-01-01,Medium,161497.0,Top
MLOps Engineer,MNC,Finance,Australia,Remote,Remote,Senior,5.0,154629,173496,Full-time,2021-01-01,Large,164062.5,Top
Applied Scientist,MNC,Healthcare,Canada,Montreal,Hybrid,Senior,5.0,152161,173484,Full-time,2021-01-01,Small,162822.5,Top
AI Researcher,Research Lab,Finance,Canada,Montreal,Hybrid,Senior,5.0,151515,173483,Full-time,2021-01-01,Large,162499.0,Top
AI Researcher,MNC,Retail,Australia,Melbourne,Onsite,Senior,5.0,140783,173479,Full-time,2021-01-01,Medium,157131.0,Top
MLOps Engineer,MNC,Finance,India,Remote,Remote,Senior,5.0,140594,173475,Full-time,2021-01-01,Medium,157034.5,Top
MLOps Engineer,MNC,Tech,Australia,Remote,Remote,Senior,5.0,154873,173473,Full-time,2021-01-01,Medium,164173.0,Top
Machine Learning Engineer,Startup,Retail,Germany,Munich,Hybrid,Senior,5.0,141079,173465,Full-time,2021-01-01,Large,157272.0,Top
Data Analyst,Research Lab,Healthcare,USA,Boston,Hybrid,Senior,5.0,148488,173460,Full-time,2021-01-01,Small,160974.0,Top
MLOps Engineer,Startup,Finance,Australia,Sydney,Onsite,Senior,5.0,140124,173442,Full-time,2021-01-01,Large,156783.0,Top
Machine Learning Engineer,Startup,Retail,Germany,Hamburg,Hybrid,Senior,5.0,144713,173438,Full-time,2021-01-01,Small,159075.5,Top
Data Scientist,Research Lab,Education,India,Remote,Remote,Senior,5.0,144180,173430,Full-time,2021-01-01,Large,158805.0,Top
Applied Scientist,Startup,Tech,India,Pune,Hybrid,Senior,5.0,148304,173430,Full-time,2021-01-01,Small,160867.0,Top
Data Scientist,MNC,Retail,Germany,Munich,Hybrid,Senior,5.0,154740,173426,Full-time,2021-01-01,Large,164083.0,Top
AI Researcher,Research Lab,Healthcare,Australia,Remote,Remote,Senior,5.0,141745,173424,Full-time,2021-01-01,Large,157584.5,Top
MLOps Engineer,Startup,Tech,USA,Seattle,Onsite,Senior,5.0,153131,173416,Full-time,2021-01-01,Large,163273.5,Top
Data Analyst,Startup,Tech,Australia,Remote,Remote,Senior,5.0,149465,173401,Full-time,2021-01-01,Large,161433.0,Top
Applied Scientist,Research Lab,Tech,UK,Remote,Remote,Senior,5.0,141937,173385,Full-time,2021-01-01,Medium,157661.0,Top
MLOps Engineer,MNC,Healthcare,Australia,Sydney,Hybrid,Senior,5.0,144513,173380,Full-time,2021-01-01,Medium,158946.5,Top
Data Analyst,Research Lab,Tech,USA,Boston,Onsite,Senior,5.0,153123,173374,Full-time,2021-01-01,Large,163248.5,Top
Machine Learning Engineer,Startup,Tech,Germany,Berlin,Onsite,Senior,5.0,140159,173352,Full-time,2021-01-01,Small,156755.5,Top
MLOps Engineer,Startup,Healthcare,Australia,Melbourne,Onsite,Senior,5.0,141546,173348,Full-time,2021-01-01,Small,157447.0,Top
AI Researcher,MNC,Tech,India,Bangalore,Onsite,Senior,5.0,145052,173345,Full-time,2021-01-01,Large,159198.5,Top
Data Scientist,Research Lab,Finance,Australia,Melbourne,Hybrid,Senior,5.0,145151,173341,Full-time,2021-01-01,Large,159246.0,Top
Applied Scientist,MNC,Retail,USA,San Francisco,Hybrid,Senior,5.0,151240,173313,Full-time,2021-01-01,Large,162276.5,Top
Data Scientist,Startup,Finance,Canada,Vancouver,Hybrid,Senior,5.0,149873,173295,Full-time,2021-01-01,Large,161584.0,Top
MLOps Engineer,Startup,Retail,USA,New York,Hybrid,Senior,5.0,145460,173279,Full-time,2021-01-01,Medium,159369.5,Top
MLOps Engineer,Research Lab,Education,Australia,Remote,Remote,Senior,5.0,153786,173273,Full-time,2021-01-01,Medium,163529.5,Top
Data Scientist,MNC,Tech,Canada,Vancouver,Hybrid,Senior,5.0,146287,173268,Full-time,2021-01-01,Medium,159777.5,Top
Data Scientist,Research Lab,Education,India,Hyderabad,Onsite,Senior,5.0,143640,173265,Full-time,2021-01-01,Medium,158452.5,Top
Data Scientist,MNC,Healthcare,Australia,Brisbane,Hybrid,Senior,5.0,154889,173240,Full-time,2021-01-01,Medium,164064.5,Top
Machine Learning Engineer,Research Lab,Finance,USA,Boston,Hybrid,Senior,5.0,148394,173237,Full-time,2021-01-01,Large,160815.5,Top
AI Researcher,Research Lab,Healthcare,Germany,Remote,Remote,Senior,5.0,141192,173173,Full-time,2021-01-01,Small,157182.5,Top
AI Researcher,Startup,Healthcare,Germany,Remote,Remote,Senior,5.0,142671,173168,Full-time,2021-01-01,Medium,157919.5,Top
Data Scientist,Research Lab,Education,UK,Birmingham,Onsite,Senior,5.0,140935,173161,Full-time,2021-01-01,Large,157048.0,Top
Applied Scientist,MNC,Healthcare,Australia,Brisbane,Onsite,Senior,5.0,146079,173156,Full-time,2021-01-01,Large,159617.5,Top
Machine Learning Engineer,Research Lab,Retail,Australia,Sydney,Hybrid,Senior,5.0,142145,173152,Full-time,2021-01-01,Medium,157648.5,Top
Data Scientist,Startup,Tech,Australia,Brisbane,Hybrid,Senior,5.0,142202,173138,Full-time,2021-01-01,Small,157670.0,Top
MLOps Engineer,Research Lab,Education,Germany,Remote,Remote,Senior,5.0,142805,173138,Full-time,2021-01-01,Medium,157971.5,Top
Machine Learning Engineer,Startup,Tech,Germany,Berlin,Hybrid,Senior,5.0,147220,173113,Full-time,2021-01-01,Medium,160166.5,Top
MLOps Engineer,MNC,Education,Canada,Vancouver,Hybrid,Senior,5.0,150676,173088,Full-time,2021-01-01,Large,161882.0,Top
Data Analyst,MNC,Tech,Germany,Remote,Remote,Senior,5.0,146871,173086,Full-time,2021-01-01,Large,159978.5,Top
Data Scientist,MNC,Tech,Canada,Remote,Remote,Senior,5.0,143549,173082,Full-time,2021-01-01,Medium,158315.5,Top
Machine Learning Engineer,Research Lab,Tech,Canada,Vancouver,Hybrid,Senior,5.0,152288,173073,Full-time,2021-01-01,Small,162680.5,Top
Machine Learning Engineer,Research Lab,Education,India,Pune,Onsite,Senior,5.0,148225,173054,Full-time,2021-01-01,Small,160639.5,Top
AI Researcher,MNC,Retail,Germany,Frankfurt,Hybrid,Senior,5.0,152271,173049,Full-time,2021-01-01,Small,162660.0,Top
AI Researcher,Research Lab,Education,Germany,Munich,Onsite,Senior,5.0,149436,173048,Full-time,2021-01-01,Medium,161242.0,Top
Applied Scientist,Startup,Education,Germany,Frankfurt,Onsite,Senior,5.0,149045,173045,Full-time,2021-01-01,Small,161045.0,Top
MLOps Engineer,MNC,Education,UK,Remote,Remote,Senior,5.0,141531,173007,Full-time,2021-01-01,Large,157269.0,Top
Data Scientist,MNC,Retail,Germany,Remote,Remote,Senior,5.0,151658,172990,Full-time,2021-01-01,Small,162324.0,Top
Machine Learning Engineer,Startup,Retail,USA,Remote,Remote,Senior,5.0,147962,172986,Full-time,2021-01-01,Large,160474.0,Top
Applied Scientist,Startup,Education,USA,Remote,Remote,Senior,5.0,142870,172969,Full-time,2021-01-01,Small,157919.5,Top
Machine Learning Engineer,MNC,Finance,India,Remote,Remote,Senior,5.0,147189,172961,Full-time,2021-01-01,Medium,160075.0,Top
MLOps Engineer,Research Lab,Tech,UK,Remote,Remote,Senior,5.0,142769,172932,Full-time,2021-01-01,Small,157850.5,Top
MLOps Engineer,MNC,Education,UK,Remote,Remote,Senior,5.0,148002,172909,Full-time,2021-01-01,Small,160455.5,Top
Data Analyst,MNC,Retail,USA,Remote,Remote,Senior,5.0,147328,172898,Full-time,2021-01-01,Large,160113.0,Top
MLOps Engineer,MNC,Finance,India,Bangalore,Onsite,Senior,5.0,147340,172889,Full-time,2021-01-01,Medium,160114.5,Top
MLOps Engineer,Research Lab,Tech,UK,Remote,Remote,Senior,5.0,154973,172878,Full-time,2021-01-01,Medium,163925.5,Top
MLOps Engineer,Research Lab,Tech,Canada,Remote,Remote,Senior,5.0,145840,172838,Full-time,2021-01-01,Medium,159339.0,Top
Applied Scientist,Research Lab,Education,India,Hyderabad,Hybrid,Senior,5.0,140836,172838,Full-time,2021-01-01,Small,156837.0,Top
Machine Learning Engineer,Startup,Retail,Australia,Brisbane,Onsite,Senior,5.0,144966,172824,Full-time,2021-01-01,Small,158895.0,Top
Applied Scientist,Research Lab,Finance,Australia,Remote,Remote,Senior,5.0,140346,172773,Full-time,2021-01-01,Large,156559.5,Top
Machine Learning Engineer,MNC,Education,Canada,Toronto,Hybrid,Senior,5.0,145393,172772,Full-time,2021-01-01,Large,159082.5,Top
Machine Learning Engineer,Research Lab,Education,India,Remote,Remote,Senior,5.0,150334,172748,Full-time,2021-01-01,Small,161541.0,Top
Machine Learning Engineer,Research Lab,Education,Germany,Munich,Onsite,Senior,5.0,144693,172744,Full-time,2021-01-01,Large,158718.5,Top
Applied Scientist,Research Lab,Healthcare,UK,Manchester,Onsite,Senior,5.0,143699,172741,Full-time,2021-01-01,Large,158220.0,Top
Data Analyst,MNC,Tech,Australia,Brisbane,Onsite,Senior,5.0,145682,172734,Full-time,2021-01-01,Small,159208.0,Top
Applied Scientist,Research Lab,Healthcare,USA,Remote,Remote,Senior,5.0,140290,172723,Full-time,2021-01-01,Small,156506.5,Top
Data Analyst,Startup,Finance,Germany,Frankfurt,Hybrid,Senior,5.0,144208,172685,Full-time,2021-01-01,Medium,158446.5,Top
Machine Learning Engineer,MNC,Education,India,Remote,Remote,Senior,5.0,145252,172666,Full-time,2021-01-01,Large,158959.0,Top
Applied Scientist,Startup,Healthcare,India,Delhi,Onsite,Senior,5.0,149394,172664,Full-time,2021-01-01,Large,161029.0,Top
MLOps Engineer,Startup,Finance,USA,San Francisco,Onsite,Senior,5.0,152632,172659,Full-time,2021-01-01,Medium,162645.5,Top
AI Researcher,Startup,Finance,Germany,Berlin,Hybrid,Senior,5.0,150707,172646,Full-time,2021-01-01,Large,161676.5,Top
MLOps Engineer,Startup,Education,USA,Austin,Hybrid,Senior,5.0,149853,172632,Full-time,2021-01-01,Medium,161242.5,Top
Machine Learning Engineer,Research Lab,Healthcare,Canada,Vancouver,Hybrid,Senior,5.0,142938,172616,Full-time,2021-01-01,Large,157777.0,Top
Data Analyst,Research Lab,Healthcare,Canada,Toronto,Hybrid,Senior,5.0,146718,172593,Full-time,2021-01-01,Medium,159655.5,Top
Data Scientist,Research Lab,Healthcare,India,Chennai,Onsite,Senior,5.0,152074,172585,Full-time,2021-01-01,Large,162329.5,Top
MLOps Engineer,Startup,Healthcare,Canada,Remote,Remote,Senior,5.0,150283,172585,Full-time,2021-01-01,Small,161434.0,Top
Machine Learning Engineer,MNC,Healthcare,Canada,Remote,Remote,Senior,5.0,146259,172583,Full-time,2021-01-01,Small,159421.0,Top
Data Analyst,MNC,Tech,India,Delhi,Hybrid,Senior,5.0,153649,172559,Full-time,2021-01-01,Medium,163104.0,Top
AI Researcher,MNC,Tech,Germany,Hamburg,Hybrid,Senior,5.0,146767,172547,Full-time,2021-01-01,Small,159657.0,Top
MLOps Engineer,Research Lab,Retail,UK,London,Onsite,Senior,5.0,153456,172544,Full-time,2021-01-01,Small,163000.0,Top
Machine Learning Engineer,MNC,Healthcare,UK,Birmingham,Hybrid,Senior,5.0,145473,172512,Full-time,2021-01-01,Medium,158992.5,Top
Data Analyst,MNC,Retail,Australia,Brisbane,Hybrid,Senior,5.0,145258,172504,Full-time,2021-01-01,Medium,158881.0,Top
Machine Learning Engineer,Research Lab,Healthcare,Canada,Toronto,Onsite,Senior,5.0,149061,172497,Full-time,2021-01-01,Small,160779.0,Top
Data Analyst,Research Lab,Education,Australia,Sydney,Onsite,Senior,5.0,151045,172494,Full-time,2021-01-01,Medium,161769.5,Top
Machine Learning Engineer,MNC,Tech,Australia,Remote,Remote,Senior,5.0,147871,172494,Full-time,2021-01-01,Small,160182.5,Top
Data Analyst,Research Lab,Tech,India,Chennai,Hybrid,Senior,5.0,143527,172490,Full-time,2021-01-01,Small,158008.5,Top
Applied Scientist,MNC,Healthcare,Australia,Remote,Remote,Senior,5.0,142638,172471,Full-time,2021-01-01,Large,157554.5,Top
Applied Scientist,Research Lab,Retail,USA,Seattle,Onsite,Senior,5.0,140215,172465,Full-time,2021-01-01,Medium,156340.0,Top
AI Researcher,MNC,Retail,USA,New York,Onsite,Senior,5.0,141059,172464,Full-time,2021-01-01,Medium,156761.5,Top
Data Analyst,MNC,Retail,Germany,Berlin,Hybrid,Senior,5.0,146072,172446,Full-time,2021-01-01,Large,159259.0,Top
MLOps Engineer,Research Lab,Finance,Germany,Hamburg,Onsite,Senior,5.0,143578,172442,Full-time,2021-01-01,Small,158010.0,Top
AI Researcher,Research Lab,Healthcare,Germany,Remote,Remote,Senior,5.0,140391,172429,Full-time,2021-01-01,Medium,156410.0,Top
Applied Scientist,Startup,Tech,Australia,Remote,Remote,Senior,5.0,150784,172427,Full-time,2021-01-01,Small,161605.5,Top
MLOps Engineer,Startup,Education,India,Chennai,Onsite,Senior,5.0,153851,172400,Full-time,2021-01-01,Medium,163125.5,Top
AI Researcher,Research Lab,Finance,UK,Birmingham,Onsite,Senior,5.0,140474,172393,Full-time,2021-01-01,Small,156433.5,Top
AI Researcher,Startup,Finance,USA,Remote,Remote,Senior,5.0,140542,172392,Full-time,2021-01-01,Large,156467.0,Top
Applied Scientist,Research Lab,Healthcare,Germany,Berlin,Hybrid,Senior,5.0,147628,172374,Full-time,2021-01-01,Large,160001.0,Top
Machine Learning Engineer,Startup,Healthcare,USA,New York,Hybrid,Senior,5.0,145388,172350,Full-time,2021-01-01,Medium,158869.0,Top
Data Scientist,Research Lab,Finance,Australia,Sydney,Hybrid,Senior,5.0,141204,172346,Full-time,2021-01-01,Large,156775.0,Top
Applied Scientist,Startup,Education,Canada,Remote,Remote,Senior,5.0,152920,172345,Full-time,2021-01-01,Medium,162632.5,Top
Applied Scientist,Startup,Retail,Canada,Remote,Remote,Senior,5.0,140123,172345,Full-time,2021-01-01,Large,156234.0,Top
MLOps Engineer,MNC,Education,Canada,Remote,Remote,Senior,5.0,149516,172344,Full-time,2021-01-01,Medium,160930.0,Top
Data Scientist,Research Lab,Tech,UK,London,Hybrid,Senior,5.0,147669,172337,Full-time,2021-01-01,Small,160003.0,Top
Data Scientist,Startup,Tech,Australia,Remote,Remote,Senior,5.0,150303,172328,Full-time,2021-01-01,Large,161315.5,Top
AI Researcher,Research Lab,Tech,UK,London,Onsite,Senior,5.0,143294,172328,Full-time,2021-01-01,Medium,157811.0,Top
