ID,Presion,Caudal,Vibracion,Estado
2683,109.34,10.88,4.23,Precaución
2684,78.35,20.88,3.73,Normal
2685,113.43,41.27,5.97,Precaución
2686,103.9,23.0,5.41,Normal
2687,92.68,63.84,5.63,Normal
2688,105.57,17.16,3.83,Normal
2689,120.67,31.11,5.72,Normal
2690,112.97,50.87,3.2,Normal
2691,115.72,21.1,4.31,Normal
2692,88.61,50.88,5.54,Normal
2693,91.58,17.46,6.67,Normal
2694,100.8,21.71,7.21,Crítico
2695,102.17,50.61,4.69,Normal
2696,76.34,40.42,3.8,Precaución
2697,91.15,12.13,5.92,Normal
2698,86.24,25.93,3.92,Crítico
2699,112.23,15.22,4.81,Normal
2700,103.93,18.26,6.24,Precaución
2701,88.01,62.83,5.33,Normal
2702,72.07,65.88,4.06,Normal
2703,101.85,51.15,5.16,Crítico
2704,82.52,17.24,4.67,Crítico
2705,77.12,38.08,4.07,Normal
2706,81.99,45.54,5.95,Precaución
2707,107.69,20.43,4.69,Normal
2708,93.71,43.21,3.73,Precaución
2709,69.75,13.61,5.31,Normal
2710,77.06,48.09,5.87,Normal
2711,77.09,76.3,3.99,Normal
2712,104.91,49.13,5.23,Normal
2713,116.58,44.0,4.12,Normal
2714,88.67,44.35,3.86,Normal
2715,90.97,41.5,5.59,Normal
2716,87.96,23.22,5.86,Crítico
2717,80.79,21.41,4.41,Normal
2718,91.14,68.46,5.8,Normal
2719,95.21,73.97,4.08,Normal
2720,120.36,47.92,4.99,Normal
2721,107.5,44.07,4.48,Normal
2722,82.61,32.96,4.43,Crítico
2723,100.17,40.91,2.78,Normal
2724,92.74,15.14,5.05,Normal
2725,90.69,32.88,6.95,Normal
2726,96.66,18.0,3.43,Normal
2727,82.62,62.36,6.43,Normal
2728,110.33,67.95,3.04,Precaución
2729,94.21,11.76,5.21,Normal
2730,106.46,43.6,4.62,Normal
2731,87.37,31.33,5.69,Precaución
2732,113.68,76.04,4.93,Normal
2733,105.51,55.51,3.03,Normal
2734,102.76,52.93,4.08,Normal
2735,117.94,60.0,6.21,Precaución
2736,91.52,60.76,5.45,Precaución
2737,84.3,66.28,3.58,Normal
2738,91.03,42.24,5.61,Normal
2739,99.03,61.85,4.89,Precaución
2740,116.74,65.22,3.49,Precaución
2741,88.67,74.46,3.82,Crítico
2742,112.0,68.75,7.05,Crítico
2743,106.09,29.04,4.27,Normal
2744,81.8,34.37,7.55,Normal
2745,93.54,20.31,3.02,Normal
2746,88.97,70.77,5.31,Precaución
2747,112.66,38.36,5.03,Crítico
2748,92.93,16.68,5.51,Normal
2749,84.61,30.05,4.35,Precaución
2750,100.94,7.82,5.41,Crítico
2751,98.24,59.68,5.83,Crítico
2752,95.32,61.43,5.6,Normal
2753,89.9,73.88,6.08,Normal
2754,95.75,26.15,6.25,Normal
2755,104.4,23.36,4.78,Normal
2756,96.92,71.31,4.14,Normal
2757,100.9,77.76,5.58,Normal
2758,101.92,43.07,4.14,Precaución
2759,99.83,31.02,4.07,Normal
2760,96.67,72.15,5.94,Normal
2761,100.19,27.26,6.38,Normal
2762,118.73,22.34,5.69,Normal
2763,94.7,40.34,5.76,Normal
2764,91.19,48.36,5.92,Precaución
2765,101.84,28.79,4.99,Normal
2766,103.06,37.15,5.77,Normal
2767,100.34,13.11,5.59,Precaución
2768,94.88,35.08,4.53,Precaución
2769,101.14,49.19,6.28,Normal
2770,89.02,66.73,5.37,Normal
2771,100.48,25.42,3.73,Normal
2772,97.13,58.43,3.04,Precaución
2773,95.74,54.06,4.22,Precaución
2774,76.46,77.69,5.26,Crítico
2775,103.87,45.79,4.19,Normal
2776,108.74,21.74,2.26,Normal
2777,80.31,40.38,2.08,Normal
2778,97.42,29.42,4.35,Precaución
2779,93.95,21.46,3.89,Normal
2780,110.53,63.04,5.24,Precaución
2781,92.86,27.54,6.79,Normal
2782,105.55,13.84,3.85,Normal
2783,102.4,30.57,1.84,Normal
2784,102.28,59.44,5.58,Normal
2785,108.45,51.89,3.15,Normal
2786,99.15,64.73,4.91,Precaución
2787,91.96,65.8,3.56,Normal
2788,96.88,53.0,7.48,Crítico
2789,102.93,54.87,5.98,Normal
2790,98.98,55.9,6.76,Normal
2791,106.55,53.81,4.63,Normal
2792,89.23,15.3,5.06,Normal
2793,102.81,22.13,4.76,Normal
2794,89.25,33.02,5.21,Normal
2795,93.99,21.84,4.86,Normal
2796,90.97,38.27,3.42,Normal
2797,102.6,28.93,4.8,Normal
2798,92.12,12.53,5.21,Normal
2799,80.82,17.68,2.91,Normal
2800,90.06,36.82,5.3,Normal
2801,97.37,29.21,5.41,Normal
2802,110.67,8.29,4.73,Normal
2803,103.74,51.0,4.29,Normal
2804,93.38,15.14,4.87,Normal
2805,105.47,40.95,4.34,Normal
2806,100.95,51.37,5.25,Precaución
2807,107.74,79.64,5.56,Precaución
2808,83.95,29.29,7.28,Crítico
2809,117.16,53.0,6.02,Crítico
2810,84.52,38.55,5.13,Normal
2811,104.36,46.84,2.6,Normal
2812,107.89,15.19,5.3,Normal
2813,103.1,34.53,5.06,Normal
2814,102.4,23.71,4.95,Normal
2815,93.66,49.05,4.57,Crítico
2816,92.42,33.81,5.99,Normal
2817,106.15,65.79,4.21,Precaución
2818,99.08,18.8,4.98,Normal
2819,77.43,74.66,5.27,Precaución
2820,103.85,33.52,5.38,Precaución
2821,116.57,61.95,4.93,Precaución
2822,91.08,62.37,5.46,Normal
2823,108.07,27.87,7.2,Normal
2824,104.17,23.89,5.75,Normal
2825,99.13,76.85,5.43,Crítico
2826,102.23,42.0,4.52,Crítico
2827,96.41,24.19,4.69,Normal
2828,109.42,79.49,4.53,Normal
2829,100.96,26.29,5.72,Normal
2830,94.98,78.09,6.69,Precaución
2831,89.97,53.3,6.02,Normal
2832,113.08,60.35,6.76,Precaución
2833,92.09,33.53,4.75,Normal
2834,103.0,69.95,4.91,Normal
2835,87.48,47.8,4.62,Crítico
2836,108.67,34.86,4.52,Normal
2837,119.89,14.5,4.43,Normal
2838,103.6,39.78,5.13,Precaución
2839,88.54,67.52,5.89,Normal
2840,93.88,73.35,1.74,Precaución
2841,103.83,5.19,4.02,Normal
2842,92.76,5.1,5.89,Normal
2843,90.88,19.81,4.82,Normal
2844,114.08,59.57,5.57,Precaución
2845,117.79,78.29,6.38,Normal
2846,95.37,37.8,5.56,Precaución
2847,91.45,49.14,6.52,Normal
2848,108.53,69.77,7.02,Crítico
2849,102.88,20.44,4.13,Normal
2850,101.98,61.34,8.13,Precaución
2851,99.73,25.41,4.07,Normal
2852,108.96,5.18,3.63,Normal
2853,106.34,32.87,4.04,Precaución
2854,86.66,31.46,4.25,Normal
2855,103.85,30.03,5.39,Normal
2856,95.69,75.0,4.94,Normal
2857,107.86,46.22,4.2,Normal
2858,95.8,47.03,5.16,Normal
2859,89.52,14.2,6.69,Normal
2860,105.9,44.12,8.16,Normal
2861,84.71,13.22,6.81,Normal
2862,99.23,59.79,4.87,Normal
2863,101.76,30.34,4.49,Normal
2864,96.0,45.58,3.74,Precaución
2865,100.87,64.43,4.24,Precaución
2866,104.4,76.56,3.69,Normal
2867,82.13,60.96,6.78,Normal
2868,94.15,9.19,4.45,Crítico
2869,104.47,50.18,3.0,Crítico
2870,85.89,18.63,4.71,Normal
2871,94.6,42.46,7.54,Normal
2872,103.08,77.21,5.0,Normal
2873,100.99,72.6,3.42,Precaución
2874,96.56,52.74,4.21,Precaución
2875,89.06,70.77,6.26,Normal
2876,102.36,26.33,5.5,Precaución
2877,97.64,70.86,4.84,Normal
2878,100.36,65.17,6.15,Normal
2879,108.65,74.26,8.62,Precaución
2880,99.27,67.63,4.15,Normal
2881,96.74,77.74,4.68,Normal
2882,81.06,8.05,5.22,Normal
2883,113.99,47.04,6.62,Normal
2884,107.0,24.6,3.27,Crítico
2885,103.77,62.91,2.95,Normal
2886,107.12,8.48,5.64,Precaución
2887,88.1,78.21,4.59,Precaución
2888,112.9,71.4,3.02,Normal
2889,101.73,44.32,7.83,Normal
2890,100.55,74.86,6.86,Normal
2891,89.48,32.13,4.74,Normal
2892,119.46,36.93,4.02,Normal
2893,103.91,12.36,5.66,Normal
2894,106.34,67.81,5.91,Normal
2895,96.57,10.09,5.17,Normal
2896,103.2,67.76,3.97,Normal
2897,107.92,41.57,5.25,Normal
2898,93.75,28.41,4.7,Normal
2899,79.65,71.32,2.56,Crítico
2900,111.71,31.02,2.91,Normal
2901,94.03,44.01,6.84,Normal
2902,94.98,21.9,4.91,Normal
2903,109.94,74.85,5.66,Normal
2904,89.25,11.35,3.23,Normal
2905,119.92,19.46,5.02,Precaución
2906,93.33,27.15,4.99,Normal
2907,102.67,39.42,3.74,Crítico
2908,100.77,49.24,7.59,Normal
2909,90.84,17.45,3.38,Precaución
2910,95.28,20.52,4.21,Precaución
2911,88.85,16.97,5.2,Normal
2912,88.46,20.73,5.86,Precaución
2913,104.8,43.0,4.89,Normal
2914,87.23,7.3,5.85,Precaución
2915,111.3,44.32,3.96,Normal
2916,98.83,52.12,5.05,Normal
2917,95.48,48.55,4.21,Normal
2918,108.54,19.83,6.64,Normal
2919,97.05,10.42,4.22,Precaución
2920,108.32,78.98,2.52,Normal
2921,115.69,20.65,6.71,Normal
2922,104.28,53.59,5.97,Normal
2923,101.02,41.04,4.34,Crítico
2924,94.98,52.54,5.11,Normal
2925,101.84,51.98,7.23,Precaución
2926,102.47,54.5,5.73,Normal
2927,97.1,55.23,7.7,Normal
2928,89.25,70.93,5.11,Normal
2929,90.53,26.98,4.22,Normal
2930,107.1,34.94,4.1,Normal
2931,91.56,14.47,3.08,Precaución
2932,98.41,29.84,6.48,Normal
2933,107.98,22.47,6.98,Normal
2934,113.37,33.1,7.02,Crítico
2935,104.93,5.82,3.93,Normal
2936,91.31,66.48,4.05,Normal
2937,96.29,67.2,4.19,Normal
2938,96.8,27.03,3.89,Normal
2939,124.89,52.77,5.71,Normal
2940,102.85,52.69,3.8,Normal
2941,101.22,55.57,5.96,Precaución
2942,88.71,72.94,6.07,Precaución
2943,96.57,69.53,3.38,Precaución
2944,95.19,53.64,5.86,Crítico
2945,109.09,11.72,3.92,Normal
2946,97.84,45.36,4.85,Normal
2947,98.32,5.26,6.01,Normal
2948,123.89,49.77,2.75,Crítico
2949,85.61,33.66,5.07,Normal
2950,109.99,43.47,5.14,Precaución
2951,91.48,57.63,4.4,Normal
2952,93.3,11.85,4.87,Normal
2953,101.85,13.47,3.38,Precaución
2954,104.4,29.8,3.01,Normal
2955,117.58,38.59,5.69,Precaución
2956,97.94,69.48,7.36,Normal
2957,92.97,30.17,5.38,Precaución
2958,118.23,43.87,4.38,Normal
2959,91.53,38.77,6.17,Precaución
2960,112.66,52.97,5.86,Normal
2961,97.5,54.03,5.05,Normal
2962,91.18,52.15,4.04,Normal
2963,86.92,73.44,7.21,Normal
2964,98.09,79.62,6.0,Normal
2965,88.94,45.48,2.33,Precaución
2966,102.81,35.96,7.78,Normal
2967,105.33,55.68,5.01,Precaución
2968,101.57,10.66,5.45,Normal
2969,111.43,64.31,5.57,Normal
2970,103.16,51.66,6.47,Precaución
2971,105.02,21.57,5.6,Normal
2972,92.67,51.28,6.11,Precaución
2973,101.73,78.23,3.92,Normal
2974,109.24,43.17,3.11,Normal
2975,91.24,74.06,4.81,Normal
2976,103.69,55.93,3.39,Normal
2977,93.74,46.68,5.25,Normal
2978,99.94,26.07,5.35,Normal
2979,89.95,35.86,5.39,Normal
2980,105.35,49.86,5.15,Normal
2981,99.51,77.74,3.8,Normal
2982,97.53,43.52,4.95,Normal
2983,109.11,32.37,3.46,Normal
2984,87.39,66.12,5.16,Crítico
2985,99.29,69.94,6.06,Normal
2986,97.41,25.4,7.95,Normal
2987,93.23,42.54,5.23,Normal
2988,90.49,39.56,3.41,Normal
2989,110.21,76.47,6.76,Normal
2990,99.53,69.5,6.42,Precaución
2991,78.04,47.64,3.81,Normal
2992,100.16,26.36,5.22,Normal
2993,88.23,27.75,5.32,Normal
2994,101.43,52.57,6.64,Crítico
2995,97.53,20.6,3.78,Normal
2996,91.23,68.41,6.8,Normal
2997,111.22,15.12,5.57,Normal
2998,84.68,17.86,5.68,Normal
2999,105.43,43.05,4.33,Normal
3000,102.11,73.82,4.46,Normal
3001,98.82,16.16,6.94,Precaución
3002,108.75,73.65,5.16,Normal
3003,96.02,9.36,5.87,Precaución
3004,106.81,8.61,5.21,Normal
3005,124.88,41.17,5.11,Normal
3006,94.92,55.12,3.94,Normal
3007,103.04,51.76,5.11,Normal
3008,103.37,41.17,5.21,Precaución
3009,109.3,73.04,5.79,Normal
3010,84.57,78.1,6.19,Normal
3011,107.3,72.43,4.66,Normal
3012,119.14,36.0,4.53,Normal
3013,116.32,34.61,5.07,Normal
3014,86.02,43.26,5.55,Normal
3015,89.03,40.73,4.62,Crítico
3016,117.7,16.09,6.02,Crítico
3017,114.61,35.35,7.05,Normal
3018,89.72,26.35,5.87,Normal
3019,99.04,39.29,6.21,Normal
3020,97.44,21.94,5.09,Precaución
3021,106.99,60.84,4.05,Normal
3022,94.27,59.36,6.39,Normal
3023,107.51,21.65,5.77,Precaución
3024,120.98,72.83,5.72,Normal
3025,85.63,13.04,6.22,Normal
3026,112.26,69.88,5.93,Precaución
3027,93.91,15.78,4.35,Normal
3028,92.24,54.49,4.51,Normal
3029,91.39,19.14,5.29,Normal
3030,90.81,45.48,2.67,Precaución
3031,80.78,40.16,6.48,Precaución
3032,87.92,24.39,4.94,Precaución
3033,101.55,62.13,5.68,Normal
3034,103.77,8.93,4.44,Normal
3035,93.56,30.29,4.61,Normal
3036,77.39,28.68,5.36,Normal
3037,71.55,52.78,3.97,Normal
3038,113.0,39.12,4.34,Normal
3039,90.37,26.67,3.11,Normal
3040,97.49,57.57,4.51,Normal
3041,117.98,50.61,5.3,Normal
3042,116.29,20.6,4.69,Normal
3043,97.0,40.01,6.58,Crítico
3044,111.14,75.02,4.27,Precaución
3045,107.18,23.45,4.78,Normal
3046,104.99,42.01,5.35,Normal
3047,110.21,14.87,6.14,Precaución
3048,109.24,40.19,2.95,Normal
3049,91.4,26.0,2.8,Precaución
3050,99.51,37.45,7.11,Normal
3051,83.78,78.27,3.04,Normal
3052,99.55,55.1,3.55,Precaución
3053,100.87,41.52,6.18,Normal
3054,102.7,46.82,6.55,Normal
3055,108.28,24.33,4.38,Normal
3056,94.06,73.16,5.08,Precaución
3057,96.26,15.01,7.41,Normal
3058,103.46,72.87,4.23,Precaución
3059,93.47,52.09,5.3,Normal
3060,99.33,63.85,4.71,Precaución
3061,101.44,6.96,4.98,Precaución
3062,114.74,79.83,3.36,Normal
3063,88.6,43.61,3.58,Normal
3064,96.18,24.33,6.1,Normal
3065,88.9,22.23,3.71,Normal
3066,90.82,73.57,3.05,Normal
3067,107.98,14.24,5.59,Precaución
3068,92.38,13.08,6.09,Normal
3069,92.74,34.29,4.58,Precaución
3070,101.85,47.24,4.11,Crítico
3071,106.69,38.71,6.38,Precaución
3072,100.07,46.37,1.98,Normal
3073,89.06,25.01,4.32,Crítico
3074,76.92,13.03,4.86,Normal
3075,85.96,35.19,5.64,Normal
3076,92.13,7.74,6.97,Precaución
3077,106.51,5.99,5.4,Precaución
3078,81.74,78.27,5.0,Normal
3079,97.6,9.24,1.6,Normal
3080,81.42,72.92,4.69,Precaución
3081,97.54,30.41,3.66,Normal
3082,105.77,65.46,6.79,Precaución
3083,109.55,19.07,7.29,Precaución
3084,89.8,30.62,5.17,Crítico
3085,88.15,18.98,2.98,Normal
3086,95.81,73.36,6.05,Normal
3087,109.81,49.68,5.82,Precaución
3088,113.69,66.15,3.58,Precaución
3089,104.66,20.85,2.92,Normal
3090,96.45,10.81,5.62,Normal
3091,92.68,15.36,3.87,Normal
3092,107.49,63.71,5.51,Normal
3093,101.15,25.7,5.62,Normal
3094,86.08,10.41,3.99,Normal
3095,91.27,9.35,4.65,Normal
3096,99.91,68.21,4.24,Normal
3097,113.16,37.49,5.85,Normal
3098,94.44,44.58,4.4,Normal
3099,89.37,10.17,5.61,Normal
3100,113.51,73.3,5.2,Normal
3101,76.47,42.35,5.27,Precaución
3102,96.17,79.88,3.57,Crítico
3103,90.05,15.71,5.38,Normal
3104,96.28,35.0,4.52,Normal
3105,125.96,62.74,3.21,Normal
3106,117.62,9.55,5.45,Normal
3107,105.23,29.36,5.27,Normal
3108,94.79,16.88,3.4,Normal
3109,100.27,46.59,7.2,Normal
3110,82.87,19.28,5.63,Normal
3111,103.57,34.49,3.82,Normal
3112,88.84,77.62,8.02,Normal
3113,100.87,37.66,3.08,Normal
3114,103.35,43.53,5.46,Normal
3115,89.49,48.47,5.97,Normal
3116,92.92,16.85,4.43,Normal
3117,93.43,48.72,7.08,Normal
3118,117.36,24.74,5.91,Crítico
3119,100.5,34.96,5.46,Normal
3120,96.76,47.68,5.28,Normal
3121,93.05,32.02,4.8,Normal
3122,110.96,48.43,6.45,Precaución
3123,107.88,78.58,2.68,Precaución
3124,106.97,53.34,4.48,Precaución
3125,90.26,73.81,6.25,Normal
3126,105.78,37.98,6.7,Normal
3127,102.5,44.8,3.98,Precaución
3128,110.44,52.37,4.0,Precaución
3129,87.69,56.17,6.72,Normal
3130,102.6,50.66,5.88,Normal
3131,107.47,15.66,4.0,Precaución
3132,103.84,67.03,4.82,Normal
3133,109.92,14.25,3.9,Normal
3134,77.41,78.41,5.83,Normal
3135,99.56,74.55,4.42,Crítico
3136,93.28,48.24,2.12,Normal
3137,91.07,43.3,4.58,Normal
3138,100.83,20.44,5.37,Crítico
3139,97.69,28.51,5.71,Normal
3140,83.79,61.87,3.89,Precaución
3141,90.98,57.09,5.91,Normal
3142,100.5,22.88,6.69,Normal
3143,120.35,52.01,4.64,Normal
3144,97.73,28.33,4.63,Normal
3145,105.13,35.82,6.78,Crítico
3146,81.92,11.54,3.91,Normal
3147,120.2,37.18,5.8,Precaución
3148,102.5,20.1,6.32,Normal
3149,92.04,14.35,6.35,Normal
3150,111.14,9.6,5.99,Crítico
3151,113.87,51.86,4.35,Normal
3152,104.19,22.07,7.55,Normal
3153,121.68,73.24,5.45,Normal
3154,88.86,55.87,4.44,Precaución
3155,95.88,13.3,3.93,Normal
3156,93.2,36.11,5.17,Normal
3157,80.87,51.43,5.26,Normal
3158,114.55,46.53,4.78,Normal
3159,93.54,76.05,3.53,Precaución
3160,99.45,74.4,5.82,Normal
3161,127.0,45.38,5.12,Normal
3162,109.88,39.82,6.19,Normal
3163,97.99,52.27,7.39,Normal
3164,95.6,42.73,3.14,Precaución
3165,92.65,68.5,7.14,Normal
3166,80.76,16.97,4.96,Normal
3167,108.99,12.43,3.96,Normal
3168,102.07,31.09,5.21,Normal
3169,110.13,50.23,7.15,Precaución
3170,104.31,47.16,5.93,Normal
3171,109.93,30.16,6.7,Normal
3172,100.97,77.83,4.24,Normal
3173,117.6,22.82,6.25,Normal
3174,95.36,74.71,2.66,Normal
3175,91.3,36.29,4.29,Normal
3176,91.01,43.94,3.6,Crítico
3177,107.75,57.08,5.05,Normal
3178,87.42,51.8,4.25,Normal
3179,92.43,12.1,6.46,Normal
3180,93.18,42.34,4.45,Normal
3181,93.81,56.08,6.73,Normal
3182,91.44,50.19,4.4,Precaución
3183,122.01,57.97,4.45,Precaución
3184,107.47,7.86,4.16,Normal
3185,89.35,69.39,2.62,Normal
3186,107.27,75.64,3.71,Normal
3187,91.47,28.62,6.94,Normal
3188,86.74,38.64,6.02,Normal
3189,105.66,14.78,4.28,Normal
3190,103.32,66.23,6.29,Normal
3191,107.63,70.82,4.39,Normal
3192,91.8,31.41,3.79,Normal
3193,90.24,58.43,5.11,Crítico
3194,107.78,25.83,6.15,Normal
3195,104.32,47.64,5.21,Normal
3196,112.53,13.03,5.45,Normal
3197,98.52,51.21,3.57,Normal
3198,98.12,57.41,4.2,Precaución
3199,86.48,52.77,3.79,Precaución
3200,94.14,8.53,4.92,Normal
3201,86.96,31.73,2.63,Crítico
3202,97.4,36.04,5.7,Normal
3203,104.15,31.14,3.97,Normal
3204,89.24,21.74,3.9,Precaución
3205,108.45,72.61,4.89,Precaución
3206,101.78,43.38,7.03,Normal
3207,91.12,30.74,3.9,Normal
3208,113.1,55.58,4.27,Normal
3209,114.97,63.54,5.17,Normal
3210,102.78,60.37,3.34,Normal
3211,101.17,54.01,4.83,Crítico
3212,118.11,22.85,5.5,Normal
3213,98.69,50.58,5.93,Normal
3214,93.01,75.51,2.84,Normal
3215,100.59,17.71,3.15,Normal
3216,91.87,7.45,5.98,Normal
3217,92.76,11.25,6.87,Precaución
3218,101.59,24.43,3.84,Normal
3219,96.68,30.25,4.0,Precaución
3220,91.82,24.15,3.89,Normal
3221,94.71,78.4,7.51,Normal
3222,100.88,70.92,4.8,Normal
3223,101.49,38.73,4.86,Normal
3224,118.39,40.54,5.4,Normal
3225,99.26,8.54,5.34,Normal
3226,103.65,54.49,6.69,Normal
3227,108.99,64.27,5.22,Normal
3228,113.18,58.18,4.23,Crítico
3229,95.16,11.11,5.98,Normal
3230,126.35,32.33,3.45,Normal
3231,86.2,19.96,5.68,Normal
3232,111.73,42.78,4.9,Normal
3233,108.99,33.79,5.53,Normal
3234,105.76,9.93,5.45,Precaución
3235,121.02,21.73,7.52,Normal
3236,109.55,14.48,4.86,Normal
3237,94.07,43.76,3.38,Normal
3238,103.39,20.25,5.64,Crítico
3239,109.31,37.63,4.77,Precaución
3240,90.01,22.94,5.52,Crítico
3241,90.03,62.5,4.17,Normal
3242,93.59,76.65,5.9,Normal
3243,108.48,59.12,3.83,Crítico
3244,95.91,64.14,5.36,Crítico
3245,95.36,64.71,3.41,Crítico
3246,90.51,67.55,6.47,Normal
3247,94.56,65.11,3.11,Normal
3248,94.05,9.64,5.51,Precaución
3249,94.66,16.97,4.54,Normal
3250,78.07,77.22,7.13,Normal
3251,100.82,10.4,5.02,Precaución
3252,108.88,73.69,4.81,Normal
3253,84.06,60.05,5.19,Normal
3254,107.28,29.72,5.67,Normal
3255,102.4,41.78,5.83,Precaución
3256,112.23,67.2,5.13,Normal
3257,93.22,23.92,3.92,Precaución
3258,94.66,34.81,4.94,Normal
3259,76.02,10.04,4.4,Precaución
3260,110.82,42.58,5.4,Crítico
3261,87.01,12.82,4.05,Normal
3262,109.71,33.11,4.1,Crítico
3263,119.99,5.66,4.21,Normal
3264,88.98,20.57,3.47,Normal
3265,97.15,14.31,6.16,Crítico
3266,90.43,11.25,4.82,Normal
3267,101.87,28.54,5.69,Precaución
3268,84.67,79.88,6.28,Normal
3269,99.37,61.13,2.3,Normal
3270,92.01,35.83,8.78,Normal
3271,111.23,29.22,2.36,Normal
3272,101.82,29.93,6.2,Normal
3273,96.07,51.99,3.68,Crítico
3274,72.34,10.31,5.81,Crítico
3275,99.12,70.22,3.81,Normal
3276,93.72,75.5,2.77,Precaución
3277,102.55,49.74,5.23,Normal
3278,95.86,8.17,4.54,Crítico
3279,102.52,57.89,3.6,Normal
3280,91.58,6.1,5.31,Normal
3281,129.9,11.52,2.5,Normal
3282,107.39,39.68,3.27,Normal
3283,110.05,73.97,6.81,Normal
3284,98.06,41.15,5.2,Normal
3285,107.14,24.73,6.23,Normal
3286,107.73,68.84,5.33,Normal
3287,110.66,60.41,5.62,Normal
3288,107.49,65.51,4.99,Normal
3289,92.32,70.55,2.83,Normal
3290,93.14,60.29,3.44,Normal
3291,111.11,51.15,3.84,Normal
3292,77.95,47.64,6.32,Normal
3293,114.31,61.17,4.33,Crítico
3294,97.76,26.9,7.75,Normal
3295,108.26,9.73,3.7,Normal
3296,103.32,67.8,6.41,Normal
3297,98.3,31.92,5.7,Precaución
3298,126.2,59.96,4.61,Normal
3299,95.29,14.32,5.98,Normal
3300,97.72,32.23,5.71,Normal
3301,102.75,76.89,5.46,Crítico
3302,91.18,34.42,5.45,Crítico
3303,96.42,8.5,5.43,Normal
3304,108.21,46.73,6.35,Normal
3305,103.56,65.4,2.81,Normal
3306,112.05,69.41,6.64,Normal
3307,115.1,29.1,5.2,Normal
3308,104.71,50.37,4.29,Normal
3309,97.35,12.12,4.73,Precaución
3310,94.7,43.2,6.82,Normal
3311,99.12,5.63,3.68,Precaución
3312,108.31,37.0,3.7,Normal
3313,104.96,6.07,4.29,Normal
3314,106.1,20.38,5.59,Precaución
3315,109.35,31.59,4.75,Normal
3316,83.88,62.65,5.68,Normal
3317,107.12,19.5,5.35,Normal
3318,72.9,52.21,6.26,Normal
3319,108.69,69.96,3.28,Normal
3320,123.99,49.29,5.07,Crítico
3321,100.72,62.7,5.29,Normal
3322,111.56,57.5,4.15,Normal
3323,107.75,74.56,4.33,Normal
3324,82.78,17.64,4.2,Normal
3325,100.17,30.7,4.21,Normal
3326,83.16,39.47,6.5,Normal
3327,105.01,41.92,5.93,Normal
3328,109.96,73.01,4.47,Normal
3329,90.31,77.68,4.74,Normal
3330,86.73,76.21,2.87,Normal
3331,108.72,20.17,5.92,Precaución
3332,114.95,34.17,4.63,Normal
3333,100.6,52.79,4.69,Crítico
3334,104.6,30.67,5.12,Crítico
3335,87.0,57.36,6.07,Precaución
3336,104.87,6.94,7.34,Normal
3337,91.36,62.53,4.93,Crítico
3338,101.14,77.18,3.36,Normal
3339,107.54,20.76,3.63,Normal
3340,111.47,45.5,3.05,Precaución
3341,81.42,23.84,7.41,Precaución
3342,104.32,9.71,4.8,Normal
3343,96.6,47.1,6.29,Normal
3344,98.36,63.29,5.09,Normal
3345,98.35,70.18,7.03,Precaución
3346,96.94,69.44,6.75,Normal
3347,96.79,48.94,4.65,Normal
3348,95.1,55.57,5.61,Normal
3349,106.49,24.68,4.41,Normal
3350,101.29,47.37,4.79,Normal
3351,104.22,46.09,4.98,Crítico
3352,108.19,43.43,6.23,Precaución
3353,119.07,7.62,5.5,Normal
3354,91.43,23.0,3.78,Normal
3355,91.95,36.37,6.21,Normal
3356,92.34,7.71,5.82,Crítico
3357,71.54,38.79,6.18,Crítico
3358,94.31,69.93,6.27,Precaución
3359,109.6,73.84,4.84,Normal
3360,102.14,36.15,4.56,Normal
3361,125.96,75.03,5.54,Normal
3362,82.64,44.21,3.36,Normal
3363,118.04,42.86,4.86,Normal
3364,81.67,53.61,4.54,Normal
3365,125.24,51.97,4.77,Normal
3366,104.36,68.3,7.11,Normal
3367,93.18,16.37,3.5,Normal
3368,78.5,20.37,4.08,Normal
3369,93.52,30.46,3.93,Precaución
3370,108.05,66.35,3.93,Normal
3371,105.13,9.81,7.09,Normal
3372,99.22,8.02,3.91,Precaución
3373,112.53,6.29,5.99,Precaución
3374,97.49,74.95,5.87,Precaución
3375,82.16,46.19,6.63,Precaución
3376,95.17,37.21,6.1,Normal
3377,101.53,76.9,6.54,Normal
3378,109.66,16.58,5.7,Normal
3379,102.1,19.88,4.36,Normal
3380,104.23,5.78,5.13,Crítico
3381,97.83,51.56,4.21,Normal
3382,95.24,47.74,7.38,Normal
3383,117.37,51.86,3.81,Normal
3384,102.22,47.03,4.31,Normal
3385,97.23,70.26,7.43,Normal
3386,103.44,16.12,5.76,Precaución
3387,109.02,15.15,5.93,Normal
3388,88.12,78.93,5.15,Normal
3389,104.35,12.61,4.27,Crítico
3390,93.37,11.54,5.75,Normal
3391,107.99,29.86,5.72,Normal
3392,100.15,73.55,4.36,Crítico
3393,108.22,11.42,5.24,Normal
3394,98.9,12.45,7.43,Crítico
3395,98.5,71.57,5.51,Normal
3396,81.62,39.43,5.71,Precaución
3397,104.98,19.99,3.32,Normal
3398,118.8,6.83,3.42,Normal
